alert_id,screened_name,list_entry,score,date_of_birth,country,resolution,cause
alr_006950,Perez Juan Gonzalez,Juan Gonzalez Perez,0.986,1990-07-21,VN,false_positive,entidad_generica
alr_006951,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7207,,CL,false_positive,otras
alr_006952,Nguyen Van Minh,Nguyen Van Minh,0.7103,1978-03-14,KR,false_positive,sin_fecha_nacimiento
alr_006953,Wei Chen Wang,Wang Wei Chen,0.9032,1990-07-21,EG,false_positive,otras
alr_006954,Wang Wei Chen,Wang Wei Chen,0.7724,1978-03-14,IN,false_positive,transliteracion
alr_006955,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9162,1978-03-14,IN,false_positive,sin_fecha_nacimiento
alr_006956,Carlos Mendez Rios,Carlos Mendez Rios,0.9174,,CN,false_positive,otras
alr_006957,Maria Silva Costa,Maria Silva Costa,0.7414,,VN,false_positive,otras
alr_006958,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9684,1978-03-14,VN,false_positive,entidad_generica
alr_006959,Juan Gonzalez Perez,Juan Gonzalez Perez,0.864,,RU,false_positive,entidad_generica
alr_006960,Ali Hassan Ahmed,Ahmed Hassan Ali,0.8115,1985-11-02,MX,false_positive,otras
alr_006961,Olga Petrova Ivanova,Olga Petrova Ivanova,0.767,,CL,false_positive,transliteracion
alr_006962,Nguyen Van Minh,Nguyen Van Minh,0.8474,1990-07-21,MX,false_positive,entidad_generica
alr_006963,Wang Chen Wei,Wang Wei Chen,0.8147,1985-11-02,CN,false_positive,otras
alr_006964,Maria Silva Costa,Maria Silva Costa,0.9623,,MX,false_positive,sin_fecha_nacimiento
alr_006965,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8815,1985-11-02,CL,false_positive,entidad_generica
alr_006966,Carlos Mendez Rios,Carlos Mendez Rios,0.881,1985-11-02,KR,false_positive,otras
alr_006967,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8068,,KR,false_positive,apellido_frecuente
alr_006968,Kim Min Jun,Kim Min Jun,0.973,,VN,false_positive,sin_fecha_nacimiento
alr_006969,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7958,1985-11-02,IN,false_positive,entidad_generica
alr_006970,Nguyen Van Minh,Nguyen Van Minh,0.8891,1985-11-02,KR,false_positive,apellido_frecuente
alr_006971,Olga Ivanova Petrova,Olga Petrova Ivanova,0.8579,1990-07-21,IN,false_positive,apellido_frecuente
alr_006972,Ana Garcia Lopez,Ana Garcia Lopez,0.7757,1985-11-02,CN,false_positive,sin_fecha_nacimiento
alr_006973,Ivanova Olga Petrova,Olga Petrova Ivanova,0.7556,,IN,false_positive,transliteracion
alr_006974,Kim Min Jun,Kim Min Jun,0.7459,,CN,false_positive,apellido_frecuente
alr_006975,Kim Min Jun,Kim Min Jun,0.8013,1978-03-14,CN,false_positive,sin_fecha_nacimiento
alr_006976,Kim Min Jun,Kim Min Jun,0.7839,1990-07-21,MX,false_positive,apellido_frecuente
alr_006977,Maria Silva Costa,Maria Silva Costa,0.8185,1985-11-02,CL,false_positive,sin_fecha_nacimiento
alr_006978,Carlos Mendez Rios,Carlos Mendez Rios,0.7561,1978-03-14,RU,false_positive,otras
alr_006979,Maria Silva Costa,Maria Silva Costa,0.8207,1978-03-14,KR,false_positive,transliteracion
alr_006980,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7227,1990-07-21,RU,false_positive,sin_fecha_nacimiento
alr_006981,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9506,,CL,false_positive,transliteracion
alr_006982,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9468,1990-07-21,CN,false_positive,otras
alr_006983,Ali Ahmed Hassan,Ahmed Hassan Ali,0.8085,,MX,false_positive,apellido_frecuente
alr_006984,Carlos Mendez Rios,Carlos Mendez Rios,0.7326,1990-07-21,KR,false_positive,transliteracion
alr_006985,Maria Silva Costa,Maria Silva Costa,0.8634,1990-07-21,MX,false_positive,sin_fecha_nacimiento
alr_006986,Wang Wei Chen,Wang Wei Chen,0.8094,1985-11-02,VN,false_positive,entidad_generica
alr_006987,Kim Min Jun,Kim Min Jun,0.7363,1990-07-21,EG,false_positive,apellido_frecuente
alr_006988,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7136,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_006989,Gonzalez Juan Perez,Juan Gonzalez Perez,0.7612,1978-03-14,RU,false_positive,apellido_frecuente
alr_006990,Nguyen Van Minh,Nguyen Van Minh,0.9028,,RU,false_positive,otras
alr_006991,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8157,1978-03-14,CL,false_positive,otras
alr_006992,Perez Gonzalez Juan,Juan Gonzalez Perez,0.892,1985-11-02,CN,false_positive,apellido_frecuente
alr_006993,Wang Wei Chen,Wang Wei Chen,0.7032,,CN,false_positive,sin_fecha_nacimiento
alr_006994,Wang Wei Chen,Wang Wei Chen,0.9066,,MX,false_positive,entidad_generica
alr_006995,Kim Min Jun,Kim Min Jun,0.8141,1985-11-02,RU,false_positive,apellido_frecuente
alr_006996,Hassan Ali Ahmed,Ahmed Hassan Ali,0.8841,1990-07-21,CL,false_positive,otras
alr_006997,Ahmed Hassan Ali,Ahmed Hassan Ali,0.967,,RU,false_positive,entidad_generica
alr_006998,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9951,1985-11-02,MX,false_positive,sin_fecha_nacimiento
alr_006999,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8157,1990-07-21,RU,false_positive,transliteracion
alr_007000,Juan Gonzalez Perez,Juan Gonzalez Perez,0.847,1978-03-14,MX,false_positive,entidad_generica
alr_007001,Min Jun Kim,Kim Min Jun,0.9171,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_007002,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9682,1990-07-21,KR,false_positive,transliteracion
alr_007003,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8867,1978-03-14,EG,false_positive,sin_fecha_nacimiento
alr_007004,Ali Ahmed Hassan,Ahmed Hassan Ali,0.8593,1985-11-02,MX,false_positive,transliteracion
alr_007005,Ana Garcia Lopez,Ana Garcia Lopez,0.9291,,VN,false_positive,transliteracion
alr_007006,Kim Min Jun,Kim Min Jun,0.7971,1985-11-02,EG,false_positive,apellido_frecuente
alr_007007,Ana Garcia Lopez,Ana Garcia Lopez,0.9803,1978-03-14,RU,false_positive,sin_fecha_nacimiento
alr_007008,Hassan Ahmed Ali,Ahmed Hassan Ali,0.9864,,RU,false_positive,otras
alr_007009,Carlos Mendez Rios,Carlos Mendez Rios,0.7586,1990-07-21,IN,false_positive,transliteracion
alr_007010,Nguyen Van Minh,Nguyen Van Minh,0.9469,1978-03-14,VN,false_positive,sin_fecha_nacimiento
alr_007011,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8811,,CL,false_positive,entidad_generica
alr_007012,Kim Min Jun,Kim Min Jun,0.7061,,EG,false_positive,sin_fecha_nacimiento
alr_007013,Wei Wang Chen,Wang Wei Chen,0.7603,1985-11-02,IN,false_positive,sin_fecha_nacimiento
alr_007014,Ana Garcia Lopez,Ana Garcia Lopez,0.9891,1978-03-14,KR,false_positive,apellido_frecuente
alr_007015,Juan Perez Gonzalez,Juan Gonzalez Perez,0.7026,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_007016,Garcia Lopez Ana,Ana Garcia Lopez,0.9205,1978-03-14,IN,false_positive,otras
alr_007017,Van Minh Nguyen,Nguyen Van Minh,0.9913,,CN,false_positive,apellido_frecuente
alr_007018,Nguyen Van Minh,Nguyen Van Minh,0.7043,1990-07-21,MX,false_positive,sin_fecha_nacimiento
alr_007019,Kim Min Jun,Kim Min Jun,0.7093,1990-07-21,IN,false_positive,sin_fecha_nacimiento
alr_007020,Wang Chen Wei,Wang Wei Chen,0.8651,,EG,false_positive,sin_fecha_nacimiento
alr_007021,Wang Wei Chen,Wang Wei Chen,0.7694,1985-11-02,RU,false_positive,apellido_frecuente
alr_007022,Maria Silva Costa,Maria Silva Costa,0.8844,1978-03-14,RU,false_positive,otras
alr_007023,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7913,1978-03-14,CN,false_positive,transliteracion
alr_007024,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7332,1985-11-02,CL,false_positive,otras
alr_007025,Lopez Garcia Ana,Ana Garcia Lopez,0.8666,1990-07-21,IN,false_positive,transliteracion
alr_007026,Maria Silva Costa,Maria Silva Costa,0.9115,,CL,false_positive,apellido_frecuente
alr_007027,Lopez Ana Garcia,Ana Garcia Lopez,0.7265,1985-11-02,CL,false_positive,transliteracion
alr_007028,Wang Wei Chen,Wang Wei Chen,0.8963,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_007029,Patel Kumar Rajesh,Rajesh Patel Kumar,0.7406,1990-07-21,CN,false_positive,entidad_generica
alr_007030,Kumar Patel Rajesh,Rajesh Patel Kumar,0.7734,1978-03-14,VN,false_positive,transliteracion
alr_007031,Carlos Mendez Rios,Carlos Mendez Rios,0.7877,1990-07-21,EG,false_positive,entidad_generica
alr_007032,Patel Rajesh Kumar,Rajesh Patel Kumar,0.7171,,RU,false_positive,apellido_frecuente
alr_007033,Patel Kumar Rajesh,Rajesh Patel Kumar,0.8548,,IN,false_positive,transliteracion
alr_007034,Nguyen Van Minh,Nguyen Van Minh,0.8576,1985-11-02,VN,false_positive,apellido_frecuente
alr_007035,Olga Petrova Ivanova,Olga Petrova Ivanova,0.9276,1990-07-21,VN,false_positive,transliteracion
alr_007036,Patel Rajesh Kumar,Rajesh Patel Kumar,0.7703,1978-03-14,VN,false_positive,transliteracion
alr_007037,Ana Garcia Lopez,Ana Garcia Lopez,0.7663,1978-03-14,VN,false_positive,transliteracion
alr_007038,Wang Wei Chen,Wang Wei Chen,0.8013,1985-11-02,RU,false_positive,entidad_generica
alr_007039,Olga Petrova Ivanova,Olga Petrova Ivanova,0.756,,MX,false_positive,apellido_frecuente
alr_007040,Carlos Mendez Rios,Carlos Mendez Rios,0.8028,1985-11-02,KR,false_positive,sin_fecha_nacimiento
alr_007041,Carlos Mendez Rios,Carlos Mendez Rios,0.9071,1978-03-14,VN,false_positive,otras
alr_007042,Ali Hassan Ahmed,Ahmed Hassan Ali,0.901,,CL,false_positive,otras
alr_007043,Gonzalez Perez Juan,Juan Gonzalez Perez,0.7892,,KR,false_positive,otras
alr_007044,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9392,1985-11-02,EG,false_positive,entidad_generica
alr_007045,Chen Wang Wei,Wang Wei Chen,0.9001,1978-03-14,VN,false_positive,otras
alr_007046,Carlos Mendez Rios,Carlos Mendez Rios,0.8222,1978-03-14,MX,false_positive,otras
alr_007047,Kim Min Jun,Kim Min Jun,0.9403,1978-03-14,RU,false_positive,otras
alr_007048,Carlos Mendez Rios,Carlos Mendez Rios,0.8414,,MX,false_positive,entidad_generica
alr_007049,Kim Min Jun,Kim Min Jun,0.9081,1990-07-21,EG,false_positive,entidad_generica
alr_007050,Ana Garcia Lopez,Ana Garcia Lopez,0.7583,1990-07-21,EG,false_positive,entidad_generica
alr_007051,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9126,1978-03-14,MX,false_positive,sin_fecha_nacimiento
alr_007052,Rajesh Patel Kumar,Rajesh Patel Kumar,0.847,,VN,false_positive,sin_fecha_nacimiento
alr_007053,Patel Kumar Rajesh,Rajesh Patel Kumar,0.71,,EG,false_positive,transliteracion
alr_007054,Ana Garcia Lopez,Ana Garcia Lopez,0.878,,VN,false_positive,sin_fecha_nacimiento
alr_007055,Rios Carlos Mendez,Carlos Mendez Rios,0.7942,,MX,false_positive,otras
alr_007056,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7921,1985-11-02,RU,false_positive,transliteracion
alr_007057,Maria Silva Costa,Maria Silva Costa,0.7116,1978-03-14,CL,false_positive,sin_fecha_nacimiento
alr_007058,Carlos Mendez Rios,Carlos Mendez Rios,0.9038,,CL,false_positive,sin_fecha_nacimiento
alr_007059,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7221,1990-07-21,CN,false_positive,transliteracion
alr_007060,Rajesh Patel Kumar,Rajesh Patel Kumar,0.7866,1990-07-21,MX,false_positive,entidad_generica
alr_007061,Chen Wang Wei,Wang Wei Chen,0.8365,1990-07-21,VN,false_positive,sin_fecha_nacimiento
alr_007062,Carlos Mendez Rios,Carlos Mendez Rios,0.9215,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_007063,Nguyen Van Minh,Nguyen Van Minh,0.8173,1985-11-02,CL,false_positive,apellido_frecuente
alr_007064,Hassan Ahmed Ali,Ahmed Hassan Ali,0.8465,1990-07-21,CL,false_positive,transliteracion
alr_007065,Kim Min Jun,Kim Min Jun,0.901,,CL,false_positive,transliteracion
alr_007066,Ana Garcia Lopez,Ana Garcia Lopez,0.9398,1985-11-02,EG,false_positive,otras
alr_007067,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7889,1990-07-21,VN,false_positive,sin_fecha_nacimiento
alr_007068,Nguyen Van Minh,Nguyen Van Minh,0.7604,1990-07-21,CN,false_positive,entidad_generica
alr_007069,Ahmed Hassan Ali,Ahmed Hassan Ali,0.9171,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_007070,Nguyen Van Minh,Nguyen Van Minh,0.9951,1990-07-21,MX,false_positive,entidad_generica
alr_007071,Ana Garcia Lopez,Ana Garcia Lopez,0.9285,1978-03-14,KR,false_positive,otras
alr_007072,Carlos Mendez Rios,Carlos Mendez Rios,0.9434,1978-03-14,MX,false_positive,apellido_frecuente
alr_007073,Wei Wang Chen,Wang Wei Chen,0.9797,1978-03-14,EG,false_positive,apellido_frecuente
alr_007074,Ahmed Hassan Ali,Ahmed Hassan Ali,0.855,1990-07-21,EG,false_positive,transliteracion
alr_007075,Nguyen Van Minh,Nguyen Van Minh,0.9141,1990-07-21,EG,false_positive,apellido_frecuente
alr_007076,Hassan Ali Ahmed,Ahmed Hassan Ali,0.9306,,KR,false_positive,otras
alr_007077,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8404,1990-07-21,KR,false_positive,otras
alr_007078,Maria Silva Costa,Maria Silva Costa,0.9049,1978-03-14,RU,false_positive,apellido_frecuente
alr_007079,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8636,1990-07-21,MX,false_positive,apellido_frecuente
alr_007080,Ana Garcia Lopez,Ana Garcia Lopez,0.984,1985-11-02,VN,false_positive,transliteracion
alr_007081,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7037,1985-11-02,CL,false_positive,apellido_frecuente
alr_007082,Patel Rajesh Kumar,Rajesh Patel Kumar,0.8307,1985-11-02,MX,false_positive,sin_fecha_nacimiento
alr_007083,Petrova Ivanova Olga,Olga Petrova Ivanova,0.7186,,CN,false_positive,apellido_frecuente
alr_007084,Hassan Ahmed Ali,Ahmed Hassan Ali,0.7796,1990-07-21,KR,false_positive,apellido_frecuente
alr_007085,Rajesh Patel Kumar,Rajesh Patel Kumar,0.942,1985-11-02,IN,false_positive,apellido_frecuente
alr_007086,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8021,1978-03-14,EG,false_positive,sin_fecha_nacimiento
alr_007087,Wang Chen Wei,Wang Wei Chen,0.7986,,IN,false_positive,entidad_generica
alr_007088,Costa Maria Silva,Maria Silva Costa,0.9507,1990-07-21,MX,false_positive,apellido_frecuente
alr_007089,Kim Min Jun,Kim Min Jun,0.959,1978-03-14,IN,false_positive,transliteracion
alr_007090,Rios Mendez Carlos,Carlos Mendez Rios,0.9758,,RU,false_positive,sin_fecha_nacimiento
alr_007091,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9812,1990-07-21,VN,false_positive,transliteracion
alr_007092,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7686,1978-03-14,MX,false_positive,entidad_generica
alr_007093,Maria Silva Costa,Maria Silva Costa,0.9444,1985-11-02,EG,false_positive,otras
alr_007094,Minh Van Nguyen,Nguyen Van Minh,0.9686,1978-03-14,VN,false_positive,otras
alr_007095,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8003,1978-03-14,EG,false_positive,sin_fecha_nacimiento
alr_007096,Juan Gonzalez Perez,Juan Gonzalez Perez,0.748,1985-11-02,RU,false_positive,sin_fecha_nacimiento
alr_007097,Hassan Ahmed Ali,Ahmed Hassan Ali,0.9115,1990-07-21,KR,false_positive,otras
alr_007098,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8133,1978-03-14,EG,false_positive,entidad_generica
alr_007099,Kim Jun Min,Kim Min Jun,0.8218,1985-11-02,KR,false_positive,otras
alr_007100,Nguyen Van Minh,Nguyen Van Minh,0.9139,,KR,false_positive,apellido_frecuente
alr_007101,Olga Ivanova Petrova,Olga Petrova Ivanova,0.7243,1978-03-14,IN,false_positive,sin_fecha_nacimiento
alr_007102,Min Kim Jun,Kim Min Jun,0.81,1990-07-21,VN,false_positive,entidad_generica
alr_007103,Silva Costa Maria,Maria Silva Costa,0.7932,1990-07-21,IN,false_positive,otras
alr_007104,Carlos Mendez Rios,Carlos Mendez Rios,0.8584,1985-11-02,VN,false_positive,entidad_generica
alr_007105,Kim Min Jun,Kim Min Jun,0.8749,1985-11-02,CN,false_positive,apellido_frecuente
alr_007106,Nguyen Van Minh,Nguyen Van Minh,0.9473,1990-07-21,VN,false_positive,otras
alr_007107,Nguyen Minh Van,Nguyen Van Minh,0.9315,1985-11-02,RU,false_positive,otras
alr_007108,Wang Wei Chen,Wang Wei Chen,0.8192,,VN,false_positive,transliteracion
alr_007109,Van Nguyen Minh,Nguyen Van Minh,0.9338,,KR,false_positive,otras
alr_007110,Wang Wei Chen,Wang Wei Chen,0.9999,,CN,false_positive,otras
alr_007111,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8257,1990-07-21,CL,false_positive,otras
alr_007112,Carlos Mendez Rios,Carlos Mendez Rios,0.87,1990-07-21,EG,false_positive,sin_fecha_nacimiento
alr_007113,Mendez Rios Carlos,Carlos Mendez Rios,0.7696,,VN,false_positive,otras
alr_007114,Lopez Garcia Ana,Ana Garcia Lopez,0.8319,1990-07-21,IN,false_positive,entidad_generica
alr_007115,Silva Maria Costa,Maria Silva Costa,0.8475,1990-07-21,MX,false_positive,transliteracion
alr_007116,Wang Wei Chen,Wang Wei Chen,0.869,1978-03-14,MX,false_positive,entidad_generica
alr_007117,Ana Garcia Lopez,Ana Garcia Lopez,0.734,1985-11-02,CL,false_positive,transliteracion
alr_007118,Wang Wei Chen,Wang Wei Chen,0.7635,1990-07-21,CL,false_positive,sin_fecha_nacimiento
alr_007119,Mendez Carlos Rios,Carlos Mendez Rios,0.9264,1985-11-02,IN,false_positive,transliteracion
alr_007120,Wang Wei Chen,Wang Wei Chen,0.894,1985-11-02,CN,false_positive,apellido_frecuente
alr_007121,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7437,1985-11-02,VN,false_positive,otras
alr_007122,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9878,1985-11-02,IN,false_positive,otras
alr_007123,Gonzalez Perez Juan,Juan Gonzalez Perez,0.8195,1990-07-21,MX,false_positive,apellido_frecuente
alr_007124,Silva Maria Costa,Maria Silva Costa,0.9807,1990-07-21,KR,false_positive,entidad_generica
alr_007125,Olga Petrova Ivanova,Olga Petrova Ivanova,0.8951,,KR,false_positive,transliteracion
alr_007126,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7643,1990-07-21,KR,false_positive,otras
alr_007127,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9382,1990-07-21,MX,false_positive,transliteracion
alr_007128,Silva Costa Maria,Maria Silva Costa,0.8777,1985-11-02,KR,false_positive,apellido_frecuente
alr_007129,Nguyen Van Minh,Nguyen Van Minh,0.7539,1978-03-14,CL,false_positive,apellido_frecuente
alr_007130,Nguyen Van Minh,Nguyen Van Minh,0.7618,,KR,false_positive,otras
alr_007131,Juan Gonzalez Perez,Juan Gonzalez Perez,0.9723,1978-03-14,RU,false_positive,entidad_generica
alr_007132,Nguyen Van Minh,Nguyen Van Minh,0.8282,,CL,false_positive,transliteracion
alr_007133,Olga Petrova Ivanova,Olga Petrova Ivanova,0.795,,KR,false_positive,otras
alr_007134,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8838,1990-07-21,MX,false_positive,sin_fecha_nacimiento
alr_007135,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8257,,CL,false_positive,apellido_frecuente
alr_007136,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7021,1990-07-21,EG,false_positive,apellido_frecuente
alr_007137,Nguyen Van Minh,Nguyen Van Minh,0.9899,1990-07-21,MX,false_positive,apellido_frecuente
alr_007138,Ahmed Hassan Ali,Ahmed Hassan Ali,0.703,1990-07-21,KR,false_positive,transliteracion
alr_007139,Hassan Ahmed Ali,Ahmed Hassan Ali,0.9495,,MX,false_positive,entidad_generica
alr_007140,Carlos Mendez Rios,Carlos Mendez Rios,0.8497,1990-07-21,IN,false_positive,entidad_generica
alr_007141,Rios Mendez Carlos,Carlos Mendez Rios,0.8341,1985-11-02,CL,false_positive,transliteracion
alr_007142,Wang Wei Chen,Wang Wei Chen,0.8525,1990-07-21,KR,false_positive,otras
alr_007143,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8444,1990-07-21,MX,false_positive,entidad_generica
alr_007144,Juan Gonzalez Perez,Juan Gonzalez Perez,0.8586,1990-07-21,IN,false_positive,transliteracion
alr_007145,Maria Costa Silva,Maria Silva Costa,0.8739,1985-11-02,CL,false_positive,transliteracion
alr_007146,Kim Min Jun,Kim Min Jun,0.9288,,RU,false_positive,otras
alr_007147,Wang Chen Wei,Wang Wei Chen,0.9778,1978-03-14,EG,false_positive,transliteracion
alr_007148,Nguyen Van Minh,Nguyen Van Minh,0.7942,1990-07-21,EG,false_positive,otras
alr_007149,Wang Wei Chen,Wang Wei Chen,0.9284,1978-03-14,RU,false_positive,sin_fecha_nacimiento
alr_007150,Ana Garcia Lopez,Ana Garcia Lopez,0.831,1985-11-02,CL,false_positive,sin_fecha_nacimiento
alr_007151,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8371,1985-11-02,IN,false_positive,otras
alr_007152,Hassan Ahmed Ali,Ahmed Hassan Ali,0.7462,1978-03-14,RU,false_positive,apellido_frecuente
alr_007153,Mendez Rios Carlos,Carlos Mendez Rios,0.7713,1990-07-21,IN,false_positive,apellido_frecuente
alr_007154,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9497,1978-03-14,IN,false_positive,otras
alr_007155,Silva Maria Costa,Maria Silva Costa,0.9896,1978-03-14,KR,false_positive,otras
alr_007156,Olga Petrova Ivanova,Olga Petrova Ivanova,0.7992,1978-03-14,EG,false_positive,otras
alr_007157,Chen Wang Wei,Wang Wei Chen,0.7378,,MX,false_positive,otras
alr_007158,Nguyen Minh Van,Nguyen Van Minh,0.8917,1990-07-21,KR,false_positive,apellido_frecuente
alr_007159,Carlos Mendez Rios,Carlos Mendez Rios,0.8753,,MX,false_positive,otras
alr_007160,Maria Silva Costa,Maria Silva Costa,0.7914,1985-11-02,CN,false_positive,transliteracion
alr_007161,Wang Wei Chen,Wang Wei Chen,0.7647,1985-11-02,KR,false_positive,apellido_frecuente
alr_007162,Kim Jun Min,Kim Min Jun,0.7166,1985-11-02,VN,false_positive,otras
alr_007163,Kim Min Jun,Kim Min Jun,0.9663,,KR,false_positive,entidad_generica
alr_007164,Maria Silva Costa,Maria Silva Costa,0.7354,,KR,false_positive,otras
alr_007165,Olga Ivanova Petrova,Olga Petrova Ivanova,0.709,1990-07-21,CN,false_positive,transliteracion
alr_007166,Kumar Rajesh Patel,Rajesh Patel Kumar,0.9838,1990-07-21,CN,false_positive,sin_fecha_nacimiento
alr_007167,Rajesh Patel Kumar,Rajesh Patel Kumar,0.8986,,MX,false_positive,transliteracion
alr_007168,Rajesh Patel Kumar,Rajesh Patel Kumar,0.9829,1978-03-14,CL,false_positive,apellido_frecuente
alr_007169,Juan Gonzalez Perez,Juan Gonzalez Perez,0.7471,1978-03-14,EG,false_positive,otras
alr_007170,Jun Min Kim,Kim Min Jun,0.9663,1990-07-21,IN,false_positive,transliteracion
alr_007171,Ana Garcia Lopez,Ana Garcia Lopez,0.7252,1985-11-02,KR,false_positive,transliteracion
alr_007172,Ahmed Hassan Ali,Ahmed Hassan Ali,0.8835,1990-07-21,RU,false_positive,transliteracion
alr_007173,Carlos Mendez Rios,Carlos Mendez Rios,0.7279,1990-07-21,CL,false_positive,transliteracion
alr_007174,Mendez Carlos Rios,Carlos Mendez Rios,0.9405,1985-11-02,CL,false_positive,transliteracion
